employee_id,fit_cultural,experiencia_rol,fuente,educacion,departamento,senority,tamano_compania,tipo_compania,empresas_previas,habilidades_cognitivas,perfil_exito
25382,0.926,si,agencia,graduado,people,10,10000+,privada,4,0.74,1
23833,0.926,si,agencia,graduado,datos,3,10000+,privada,2,0.74,1
25978,0.926,si,agencia,graduado,datos,6,50-99,publica,2,0.74,1
29668,0.926,si,agencia,graduado,datos,9,10/49,privada,1,0.74,1
10550,0.926,si,agencia,graduado,datos,10,50-99,privada,0,0.73,1
2014,0.926,si,agencia,graduado,datos,7,5000-9999,privada,4,0.73,1
22794,0.926,si,agencia,graduado,datos,3,500-999,privada,1,0.73,1
18650,0.926,si,agencia,graduado,datos,5,5000-9999,privada,1,0.73,1
2156,0.926,si,agencia,graduado,datos,7,10000+,privada,0,0.73,1
25591,0.926,si,agencia,graduado,datos,2,10000+,privada,2,0.73,1
28835,0.926,si,agencia,graduado,datos,3,10000+,privada,1,0.73,1
10673,0.926,si,agencia,graduado,datos,13,<10,privada,4,0.73,1
18791,0.926,si,agencia,graduado,datos,3,100-500,privada,1,0.72,1
27807,0.926,si,agencia,graduado,datos,12,50-99,privada,1,0.72,1
24366,0.926,si,agencia,graduado,datos,6,10000+,privada,4,0.72,1
1804,0.926,si,agencia,graduado,datos,6,10/49,privada,0,0.72,1
15572,0.926,si,agencia,graduado,datos,6,10/49,privada,0,0.72,1
6848,0.926,si,agencia,graduado,datos,6,50-99,privada,5,0.72,1
21768,0.926,si,agencia,graduado,datos,12,10000+,privada,5,0.72,1
14466,0.926,si,agencia,graduado,datos,4,100-500,privada,2,0.72,1
25901,0.926,si,agencia,graduado,datos,3,10000+,privada,1,0.72,1
21360,0.926,si,agencia,graduado,datos,11,1000-4999,privada,3,0.72,1
19544,0.926,si,agencia,graduado,datos,3,1000-4999,privada,2,0.72,1
12396,0.926,si,agencia,graduado,datos,1,100-500,privada,1,0.71,1
16413,0.926,si,agencia,graduado,datos,8,10000+,privada,5,0.71,1
19063,0.926,si,agencia,graduado,datos,3,100-500,privada,1,0.71,1
28621,0.926,si,agencia,graduado,people,11,10000+,privada,1,0.71,1
19772,0.926,si,agencia,graduado,datos,1,50-99,privada,3,0.71,1
30243,0.926,si,agencia,graduado,datos,9,<10,privada,0,0.71,1
25124,0.926,si,agencia,graduado,datos,11,5000-9999,privada,2,0.71,1
29991,0.926,si,agencia,graduado,administracion,9,1000-4999,privada,1,0.71,1
4473,0.926,si,agencia,graduado,datos,15,500-999,startup,2,0.7,1
18584,0.926,si,agencia,graduado,datos,11,10000+,privada,5,0.7,1
20411,0.926,si,agencia,graduado,datos,9,5000-9999,privada,1,0.7,1
20403,0.926,si,agencia,graduado,datos,3,10000+,privada,1,0.7,1
11784,0.926,si,agencia,graduado,datos,9,50-99,startup,1,0.7,1
21402,0.926,si,agencia,graduado,datos,7,50-99,startup,1,0.7,1
16283,0.926,si,agencia,graduado,datos,4,100-500,privada,1,0.7,1
2327,0.926,si,agencia,graduado,datos,17,1000-4999,privada,1,0.7,1
4537,0.926,si,agencia,graduado,datos,4,10000+,privada,2,0.7,1
889,0.926,si,agencia,graduado,datos,17,50-99,startup,1,0.69,1
27629,0.926,si,agencia,graduado,datos,10,10/49,privada,5,0.69,1
23724,0.926,si,agencia,graduado,datos,6,50-99,startup,1,0.69,1
17768,0.926,si,agencia,graduado,datos,3,50-99,privada,1,0.68,1
3035,0.926,si,agencia,graduado,datos,15,<10,privada,5,0.66,1
5894,0.926,si,agencia,graduado,datos,5,10000+,privada,2,0.66,1
26115,0.926,si,agencia,graduado,datos,20,50-99,privada,5,0.66,1
16332,0.926,si,agencia,graduado,datos,6,5000-9999,publica,3,0.65,1
27955,0.926,si,agencia,graduado,datos,14,100-500,privada,5,0.65,1
7925,0.926,si,agencia,graduado,datos,5,<10,privada,1,0.65,1
3385,0.926,si,agencia,graduado,datos,3,10/49,privada,2,0.65,1
27827,0.926,si,agencia,graduado,datos,3,100-500,privada,1,0.65,1
2078,0.926,si,agencia,graduado,datos,15,1000-4999,privada,3,0.63,1
7882,0.926,si,agencia,graduado,datos,6,500-999,privada,1,0.63,1
21680,0.926,si,agencia,graduado,datos,4,1000-4999,privada,1,0.63,1
29307,0.926,si,agencia,graduado,datos,16,100-500,privada,4,0.63,1
29597,0.926,si,agencia,graduado,datos,1,50-99,privada,1,0.62,1
164,0.926,si,agencia,graduado,datos,5,10/49,startup,0,0.62,1
14590,0.926,si,agencia,graduado,datos,5,50-99,privada,3,0.62,1
8208,0.926,si,agencia,graduado,datos,7,100-500,privada,1,0.62,1
2404,0.926,si,agencia,graduado,datos,4,50-99,privada,0,0.62,1
6201,0.926,si,agencia,graduado,datos,9,10/49,startup,2,0.62,1
14391,0.926,si,agencia,graduado,datos,5,1000-4999,privada,1,0.62,1
9553,0.926,si,agencia,graduado,datos,8,1000-4999,privada,2,0.62,1
28266,0.926,si,agencia,graduado,datos,7,100-500,startup,1,0.62,1
14614,0.926,si,agencia,graduado,datos,3,100-500,privada,1,0.61,1
7165,0.926,si,agencia,graduado,it,3,10/49,startup,1,0.61,1
26297,0.926,si,agencia,graduado,datos,9,<10,startup,2,0.61,1
9414,0.926,si,agencia,graduado,datos,8,100-500,privada,1,0.61,1
14446,0.926,si,agencia,graduado,datos,7,10000+,privada,0,0.61,1
22429,0.926,si,agencia,graduado,datos,7,500-999,privada,2,0.61,1
2198,0.926,si,agencia,graduado,operaciones,6,1000-4999,privada,1,0.61,1
30763,0.926,si,agencia,graduado,datos,6,50-99,startup,1,0.61,1
20518,0.926,si,agencia,graduado,datos,1,10/49,privada,1,0.61,1
6549,0.926,si,agencia,graduado,datos,17,1000-4999,privada,1,0.61,1
10488,0.926,si,agencia,graduado,datos,1,50-99,startup,1,0.61,1
19435,0.926,si,agencia,graduado,datos,2,10/49,publica,3,0.61,1
17138,0.926,si,agencia,graduado,datos,8,10000+,privada,0,0.61,1
14007,0.926,si,agencia,graduado,datos,16,100-500,ong,1,0.61,1
4929,0.926,si,agencia,graduado,datos,1,100-500,privada,1,0.6,1
6870,0.926,si,agencia,graduado,datos,9,500-999,privada,5,0.6,1
12337,0.926,si,agencia,graduado,datos,5,50-99,privada,1,0.6,1
1772,0.926,si,agencia,graduado,datos,6,50-99,startup,4,0.6,1
5836,0.926,si,agencia,graduado,datos,7,10/49,privada,3,0.6,1
24895,0.926,si,agencia,graduado,datos,4,500-999,ong,2,0.6,1
2837,0.926,si,agencia,graduado,datos,4,<10,privada,2,0.6,1
1911,0.926,si,agencia,graduado,datos,6,<10,privada,2,0.6,1
19400,0.926,si,agencia,graduado,datos,3,1000-4999,privada,1,0.6,1
29144,0.926,si,agencia,graduado,datos,3,500-999,privada,1,0.6,1
32588,0.926,si,agencia,graduado,datos,10,1000-4999,privada,1,0.6,1
5778,0.926,si,agencia,graduado,datos,3,500-999,privada,2,0.6,1
25032,0.926,si,agencia,graduado,datos,12,50-99,privada,5,0.6,1
21322,0.926,si,agencia,graduado,datos,1,100-500,ong,1,0.59,1
9366,0.926,si,agencia,graduado,datos,7,50-99,privada,0,0.59,1
30064,0.926,si,agencia,graduado,datos,12,10000+,privada,0,0.59,1
8005,0.926,si,agencia,graduado,datos,5,50-99,privada,2,0.59,1
12385,0.926,si,agencia,graduado,datos,1,10/49,privada,1,0.59,1
16409,0.926,si,agencia,graduado,datos,6,100-500,privada,1,0.59,1
24296,0.926,si,agencia,graduado,datos,5,<10,privada,1,0.59,1
24089,0.926,si,agencia,graduado,datos,1,10/49,privada,1,0.59,1
6679,0.926,si,agencia,graduado,datos,10,1000-4999,privada,1,0.59,1
19614,0.926,si,agencia,graduado,datos,1,10000+,privada,0,0.59,1
19404,0.926,si,agencia,graduado,datos,6,100-500,privada,0,0.59,1
20458,0.926,si,agencia,graduado,datos,14,100-500,startup,1,0.59,1
21248,0.926,si,agencia,graduado,datos,18,10000+,privada,5,0.58,1
28058,0.926,si,agencia,graduado,datos,5,10000+,privada,4,0.58,1
23875,0.926,si,agencia,graduado,operaciones,6,<10,privada,2,0.58,1
24090,0.926,si,agencia,graduado,datos,5,1000-4999,privada,1,0.58,1
5310,0.926,si,agencia,graduado,datos,5,50-99,startup,1,0.58,1
31766,0.926,si,agencia,graduado,datos,2,10/49,startup,1,0.58,1
21442,0.926,si,agencia,graduado,datos,11,50-99,startup,1,0.58,1
14609,0.926,si,agencia,graduado,datos,9,500-999,privada,4,0.58,1
30119,0.926,si,agencia,graduado,datos,3,10000+,privada,1,0.57,1
28124,0.926,si,agencia,graduado,datos,20,10/49,privada,0,0.57,1
2141,0.926,si,agencia,graduado,datos,12,10000+,privada,5,0.57,1
2654,0.926,si,agencia,graduado,datos,4,<10,privada,1,0.57,1
19399,0.926,si,agencia,graduado,datos,1,500-999,privada,1,0.57,1
24882,0.926,si,agencia,graduado,datos,12,10000+,privada,1,0.57,1
15239,0.926,si,agencia,graduado,datos,12,50-99,privada,5,0.57,1
14032,0.926,si,agencia,graduado,datos,5,100-500,privada,4,0.57,1
7978,0.926,si,agencia,graduado,datos,2,10000+,privada,1,0.57,1
5688,0.926,si,agencia,graduado,datos,6,100-500,privada,1,0.57,1
32810,0.926,si,agencia,graduado,datos,4,50-99,privada,1,0.57,1
29064,0.926,si,agencia,graduado,datos,15,1000-4999,privada,1,0.57,1
32306,0.926,si,agencia,graduado,datos,14,10000+,privada,1,0.57,1
280,0.926,si,agencia,graduado,datos,3,10000+,privada,2,0.57,1
5183,0.926,si,agencia,graduado,datos,11,500-999,privada,2,0.57,1
7075,0.926,si,agencia,graduado,datos,5,<10,privada,2,0.57,1
28391,0.926,si,agencia,graduado,datos,8,50-99,privada,1,0.56,1
11464,0.926,si,agencia,graduado,datos,1,50-99,privada,1,0.56,1
17190,0.926,si,agencia,graduado,datos,3,50-99,startup,1,0.56,1
31160,0.926,si,agencia,graduado,datos,10,100-500,privada,1,0.56,1
12560,0.926,si,agencia,graduado,datos,4,100-500,privada,1,0.56,1
3089,0.926,si,agencia,graduado,datos,10,1000-4999,privada,1,0.56,1
10779,0.926,si,agencia,graduado,datos,7,500-999,privada,1,0.56,1
19571,0.926,si,agencia,graduado,datos,7,10000+,privada,1,0.56,1
22979,0.926,si,agencia,graduado,datos,19,10000+,privada,0,0.55,1
1128,0.926,si,agencia,graduado,datos,20,10000+,privada,4,0.54,1
21543,0.926,si,agencia,graduado,datos,9,500-999,privada,1,0.54,1
7853,0.926,si,agencia,graduado,datos,4,50-99,privada,1,0.54,1
1315,0.926,si,agencia,graduado,datos,6,50-99,privada,2,0.53,1
6682,0.926,si,agencia,graduado,datos,15,50-99,privada,3,0.45,1
30827,0.926,si,agencia,graduado,datos,11,10/49,privada,2,0.45,1
2470,0.926,si,agencia,graduado,datos,9,50-99,privada,2,0.43,1
27320,0.926,si,agencia,graduado,datos,20,10000+,privada,5,0.41,1
5878,0.926,si,agencia,graduado,datos,10,50-99,privada,2,0.4,1
19277,0.926,si,agencia,graduado,datos,7,1000-4999,privada,2,0.4,1
19711,0.926,si,agencia,graduado,datos,20,10000+,privada,4,0.39,1
29490,0.926,si,agencia,graduado,finanzas,4,50-99,privada,3,0.39,1
27849,0.926,si,agencia,graduado,datos,6,500-999,privada,1,0.38,1
15814,0.926,si,agencia,graduado,datos,6,50-99,startup,4,0.38,1
3211,0.926,si,agencia,graduado,datos,11,1000-4999,privada,2,0.34,1
2871,0.926,si,agencia,graduado,datos,4,10000+,publica,3,0.24,1
628,0.925,si,agencia,graduado,datos,8,100-500,privada,5,0.97,1
21721,0.925,si,agencia,graduado,datos,4,10/49,privada,1,0.91,1
14193,0.925,si,agencia,graduado,datos,1,50-99,privada,2,0.86,1
6468,0.925,si,agencia,graduado,datos,14,500-999,privada,1,0.85,1
18578,0.925,si,agencia,graduado,finanzas,20,100-500,privada,5,0.85,1
6310,0.925,si,agencia,graduado,datos,11,50-99,privada,1,0.85,1
25053,0.925,si,agencia,graduado,datos,20,500-999,privada,4,0.81,1
21941,0.925,si,agencia,graduado,datos,13,100-500,privada,3,0.81,1
22215,0.925,si,agencia,graduado,datos,10,10/49,privada,1,0.81,1
8945,0.925,si,agencia,graduado,datos,6,50-99,privada,2,0.79,1
8269,0.925,si,agencia,graduado,finanzas,2,100-500,privada,2,0.78,1
18453,0.925,si,agencia,graduado,datos,8,100-500,privada,2,0.72,1
6780,0.925,si,agencia,graduado,datos,14,1000-4999,privada,3,0.72,1
1884,0.925,si,agencia,graduado,datos,7,500-999,privada,2,0.72,1
15081,0.925,si,agencia,graduado,finanzas,2,<10,privada,1,0.71,1
12888,0.925,si,agencia,graduado,datos,6,50-99,privada,0,0.71,1
32711,0.925,si,agencia,graduado,datos,13,10000+,privada,5,0.7,1
29526,0.925,si,agencia,graduado,datos,14,10/49,privada,5,0.69,1
28438,0.925,si,agencia,graduado,datos,13,1000-4999,privada,5,0.68,1
27483,0.925,si,agencia,graduado,datos,10,100-500,privada,4,0.68,1
28483,0.925,si,agencia,graduado,datos,13,10000+,privada,1,0.65,1
23429,0.925,si,agencia,graduado,datos,5,100-500,privada,5,0.63,1
13932,0.925,si,agencia,graduado,datos,13,10/49,privada,1,0.63,1
16806,0.925,si,agencia,graduado,datos,7,100-500,privada,2,0.63,1
1698,0.925,si,agencia,graduado,datos,11,50-99,privada,1,0.63,1
6508,0.925,si,agencia,graduado,datos,19,10000+,privada,5,0.62,1
12022,0.925,si,agencia,graduado,datos,8,50-99,privada,2,0.62,1
1868,0.925,si,agencia,graduado,datos,7,10/49,privada,1,0.62,1
402,0.925,si,agencia,graduado,datos,13,<10,privada,5,0.62,1
31912,0.925,si,agencia,graduado,datos,3,<10,publica,1,0.62,1
911,0.925,si,agencia,graduado,datos,12,10/49,privada,1,0.62,1
12200,0.925,si,agencia,graduado,datos,18,50-99,privada,3,0.61,1
19705,0.925,si,agencia,graduado,datos,6,10/49,startup,1,0.61,1
7580,0.925,si,agencia,graduado,datos,8,100-500,privada,1,0.59,1
17375,0.925,si,agencia,graduado,datos,9,100-500,ong,5,0.59,1
7016,0.925,si,agencia,graduado,datos,6,50-99,privada,2,0.57,1
2012,0.925,si,agencia,graduado,datos,20,10000+,privada,5,0.57,1
12930,0.925,si,agencia,graduado,datos,17,50-99,privada,4,0.44,1
19174,0.925,si,agencia,graduado,datos,2,10/49,privada,1,0.4,1
14043,0.925,si,agencia,graduado,datos,15,50-99,privada,5,0.39,1
28046,0.925,si,agencia,graduado,datos,7,100-500,privada,3,0.38,1
22862,0.925,si,agencia,graduado,datos,14,5000-9999,privada,5,0.36,1
9606,0.925,si,agencia,graduado,datos,20,50-99,privada,1,0.08,1
10615,0.924,si,agencia,graduado,datos,14,1000-4999,privada,2,0.94,1
32821,0.924,si,agencia,graduado,datos,5,1000-4999,publica,2,0.94,1
11788,0.924,si,agencia,graduado,datos,20,100-500,privada,1,0.94,1
32473,0.924,si,agencia,graduado,datos,20,10000+,privada,5,0.93,1
5660,0.924,si,agencia,graduado,datos,5,100-500,publica,1,0.92,1
4739,0.924,si,agencia,graduado,it,3,<10,privada,1,0.92,1
26923,0.924,si,agencia,graduado,datos,11,10000+,privada,5,0.91,1
32822,0.924,si,agencia,graduado,datos,7,10000+,privada,3,0.91,1
8655,0.924,si,agencia,graduado,datos,13,10000+,privada,5,0.91,1
27094,0.924,si,agencia,graduado,datos,20,50-99,privada,1,0.91,1
13792,0.924,si,agencia,graduado,datos,6,50-99,privada,1,0.88,1
30404,0.924,si,agencia,graduado,datos,20,50-99,privada,5,0.87,1
2775,0.924,si,agencia,graduado,datos,13,<10,startup,1,0.86,1
31599,0.924,si,agencia,graduado,datos,20,100-500,privada,2,0.86,1
12304,0.924,si,agencia,graduado,datos,9,50-99,privada,2,0.86,1
6457,0.924,si,agencia,graduado,datos,20,10000+,privada,2,0.86,1
7944,0.924,si,agencia,graduado,datos,7,<10,startup,1,0.85,1
1127,0.924,si,agencia,graduado,datos,5,5000-9999,privada,0,0.85,1
21438,0.924,si,agencia,graduado,datos,20,10000+,privada,2,0.85,1
26878,0.924,si,agencia,graduado,datos,16,10/49,startup,2,0.85,1
4823,0.924,si,agencia,graduado,datos,12,100-500,privada,4,0.83,1
736,0.924,si,agencia,graduado,datos,20,10000+,privada,5,0.83,1
7057,0.924,si,agencia,graduado,datos,4,500-999,publica,1,0.82,1
13234,0.924,si,agencia,graduado,datos,12,50-99,startup,5,0.82,1
31956,0.924,si,agencia,graduado,datos,10,100-500,privada,2,0.79,1
27836,0.924,si,agencia,graduado,datos,6,1000-4999,privada,2,0.79,1
23137,0.924,si,agencia,graduado,datos,11,50-99,publica,2,0.78,1
27313,0.924,si,agencia,graduado,datos,20,1000-4999,privada,3,0.78,1
8840,0.924,si,agencia,graduado,datos,15,10/49,privada,1,0.77,1
20395,0.924,si,agencia,graduado,datos,7,5000-9999,privada,1,0.75,1
11780,0.924,si,agencia,graduado,datos,20,50-99,privada,1,0.72,1
28625,0.924,si,agencia,graduado,datos,11,100-500,startup,2,0.72,1
832,0.924,si,agencia,graduado,datos,9,1000-4999,privada,5,0.72,1
32047,0.924,si,agencia,graduado,finanzas,4,50-99,publica,2,0.7,1
19472,0.924,si,agencia,graduado,datos,20,10/49,privada,5,0.69,1
19638,0.924,si,agencia,graduado,administracion,9,<10,privada,1,0.69,1
16892,0.924,si,agencia,graduado,datos,4,50-99,privada,3,0.68,1
1549,0.924,si,agencia,graduado,datos,6,50-99,privada,2,0.68,1
1922,0.924,si,agencia,graduado,datos,9,10000+,privada,5,0.68,1
13122,0.924,si,agencia,graduado,datos,20,1000-4999,privada,5,0.68,1
15208,0.924,si,agencia,graduado,datos,15,1000-4999,privada,5,0.67,1
12757,0.924,si,agencia,graduado,datos,20,500-999,startup,2,0.67,1
25119,0.924,si,agencia,graduado,datos,20,50-99,ong,1,0.67,1
11357,0.924,si,agencia,graduado,datos,6,10000+,privada,1,0.67,1
15200,0.924,si,agencia,graduado,datos,10,500-999,privada,5,0.65,1
13125,0.924,si,agencia,graduado,datos,12,<10,privada,5,0.65,1
33055,0.924,si,agencia,graduado,datos,14,10000+,privada,3,0.65,1
13994,0.924,si,agencia,graduado,datos,20,50-99,privada,0,0.63,1
208,0.924,si,agencia,graduado,datos,20,10000+,privada,5,0.63,1
12216,0.924,si,agencia,graduado,datos,20,50-99,privada,1,0.63,1
6024,0.924,si,agencia,graduado,datos,20,50-99,privada,0,0.63,1
22540,0.924,si,agencia,graduado,datos,8,5000-9999,privada,1,0.62,1
7118,0.924,si,agencia,graduado,datos,16,100-500,privada,5,0.62,1
22242,0.924,si,agencia,graduado,datos,7,5000-9999,publica,5,0.62,1
19549,0.924,si,agencia,graduado,datos,10,<10,privada,3,0.62,1
25646,0.924,si,agencia,graduado,datos,5,50-99,privada,1,0.62,1
17877,0.924,si,agencia,graduado,datos,20,10000+,privada,5,0.62,1
29529,0.924,si,agencia,graduado,datos,3,100-500,privada,1,0.62,1
28558,0.924,si,agencia,graduado,datos,10,10000+,privada,0,0.61,1
16259,0.924,si,agencia,graduado,datos,12,<10,ong,3,0.61,1
29850,0.924,si,agencia,graduado,datos,12,500-999,privada,2,0.58,1
14915,0.924,si,agencia,graduado,datos,7,10/49,privada,3,0.57,1
1598,0.924,si,agencia,graduado,datos,20,50-99,privada,4,0.57,1
14328,0.924,si,agencia,graduado,operaciones,2,10/49,privada,1,0.55,1
26869,0.924,si,agencia,graduado,datos,7,50-99,startup,2,0.54,1
18137,0.924,si,agencia,graduado,datos,6,50-99,privada,5,0.54,1
32091,0.924,si,agencia,graduado,datos,4,10/49,startup,1,0.53,1
22548,0.924,si,agencia,graduado,people,16,100-500,otra,0,0.49,1
30225,0.924,si,agencia,graduado,datos,20,50-99,privada,3,0.47,1
17815,0.924,si,agencia,graduado,it,20,<10,privada,2,0.46,1
20225,0.924,si,agencia,graduado,datos,11,50-99,privada,2,0.45,1
31119,0.924,si,agencia,graduado,datos,3,50-99,privada,1,0.43,1
16653,0.924,si,agencia,graduado,datos,2,1000-4999,otra,1,0.39,1
26442,0.924,si,agencia,graduado,datos,3,50-99,publica,2,0.39,1
29141,0.924,si,agencia,graduado,datos,14,<10,privada,1,0.39,1
3184,0.924,si,agencia,graduado,datos,14,100-500,privada,2,0.39,1
24499,0.924,si,agencia,graduado,datos,2,<10,privada,5,0.38,1
24651,0.924,si,agencia,graduado,finanzas,4,<10,startup,1,0.34,1
10497,0.924,si,agencia,graduado,datos,5,10/49,privada,2,0,1
20981,0.923,si,agencia,graduado,datos,20,<10,privada,2,0.97,1
32980,0.923,si,agencia,graduado,datos,9,500-999,privada,1,0.91,1
22927,0.923,si,agencia,graduado,datos,15,<10,privada,3,0.84,1
10146,0.923,si,agencia,graduado,datos,4,<10,privada,2,0.78,1
29085,0.923,si,agencia,graduado,datos,17,50-99,privada,5,0.68,1
26789,0.923,si,agencia,graduado,datos,3,50-99,privada,1,0.66,1
200,0.923,si,agencia,graduado,finanzas,20,100-500,privada,3,0.66,1
31851,0.923,si,agencia,graduado,datos,11,10000+,privada,5,0.66,1
1958,0.923,si,agencia,graduado,datos,12,10000+,privada,4,0.65,1
15785,0.923,si,agencia,graduado,administracion,14,10/49,privada,1,0.64,1
27993,0.923,si,agencia,graduado,datos,8,10000+,privada,4,0.64,1
32454,0.923,si,agencia,graduado,datos,19,100-500,privada,1,0.63,1
8717,0.923,si,agencia,graduado,datos,3,100-500,privada,3,0.63,1
29107,0.923,si,agencia,graduado,datos,20,100-500,publica,1,0.63,1
20129,0.923,si,agencia,graduado,datos,3,100-500,startup,1,0.63,1
7085,0.923,si,agencia,graduado,datos,3,10000+,privada,1,0.63,1
11908,0.923,si,agencia,graduado,datos,20,50-99,publica,3,0.63,1
4309,0.923,si,agencia,graduado,datos,3,500-999,privada,0,0.63,1
25285,0.923,si,agencia,graduado,finanzas,1,<10,ong,1,0.63,1
25856,0.923,si,agencia,graduado,datos,6,<10,privada,2,0.53,1
11934,0.923,si,agencia,graduado,datos,10,10/49,privada,4,0.4,1
16990,0.923,si,agencia,graduado,datos,20,10000+,privada,5,0.39,1
20905,0.92,si,agencia,graduado,datos,10,100-500,privada,5,0.92,1
13533,0.92,si,agencia,graduado,it,7,10/49,privada,4,0.91,1
19448,0.92,si,agencia,graduado,datos,7,10000+,privada,2,0.88,1
2363,0.92,si,agencia,graduado,datos,20,1000-4999,privada,1,0.85,1
2040,0.92,si,agencia,graduado,datos,17,50-99,privada,1,0.85,1
21906,0.92,si,agencia,graduado,datos,20,50-99,privada,3,0.84,1
20033,0.92,si,agencia,graduado,datos,13,1000-4999,privada,1,0.84,1
28425,0.92,si,agencia,graduado,marketing,15,50-99,startup,2,0.84,1
27473,0.92,si,agencia,graduado,datos,20,1000-4999,privada,5,0.83,1
3310,0.92,si,agencia,graduado,datos,12,100-500,privada,5,0.83,1
31420,0.92,si,agencia,graduado,datos,14,50-99,publica,3,0.83,1
811,0.92,si,agencia,graduado,datos,7,100-500,privada,1,0.83,1
755,0.92,si,agencia,graduado,finanzas,5,5000-9999,privada,1,0.83,1
28149,0.92,si,agencia,graduado,datos,5,50-99,privada,2,0.82,1
3159,0.92,si,agencia,graduado,datos,20,100-500,otra,5,0.82,1
3588,0.92,si,agencia,graduado,it,18,50-99,privada,5,0.82,1
