id_empleado,departamento,region,educacion,cantidad_entrenamientos,edad,desempeno,antiguedad,Objetivos_80,reconocimiento_recibido,score_entrenamiento,promocion
12844,operaciones,region_22,posgrado,4,33,5,2,1,0,60,1
26580,Analytics,region_29,posgrado,4,34,5,9,1,0,83,0
3596,Analytics,region_22,universitario,4,30,5,3,1,0,86,0
38579,Analytics,region_2,universitario,4,40,5,3,1,0,84,0
14647,Analytics,region_29,posgrado,4,34,5,2,1,0,81,0
8628,operaciones,region_15,universitario,4,30,5,5,1,0,58,0
8601,compras,region_22,universitario,4,28,5,4,1,0,90,1
63310,ventas,region_31,universitario,4,31,5,6,0,0,49,0
5696,tecnologia,region_22,posgrado,4,45,5,11,1,0,84,1
16955,operaciones,region_31,universitario,4,31,5,5,1,0,60,0
60770,ventas,region_3,universitario,4,40,5,11,0,0,51,0
23500,Analytics,region_29,universitario,4,31,5,4,1,0,87,0
34070,compras,region_31,posgrado,4,38,5,4,0,0,73,0
58770,ventas,region_11,universitario,4,28,5,2,0,0,47,0
41756,Legal,region_13,universitario,4,28,5,3,1,0,56,0
28269,ventas,region_5,universitario,4,32,5,3,1,0,50,0
6416,ventas,region_22,universitario,4,29,5,2,1,0,47,0
68577,operaciones,region_13,posgrado,4,39,5,6,0,0,57,0
34207,HR,region_26,universitario,4,31,5,5,0,0,48,0
31882,HR,region_28,posgrado,4,39,5,7,1,0,50,0
53108,compras,region_13,universitario,4,30,5,4,1,0,65,0
77515,ventas,region_2,universitario,4,39,5,10,0,0,51,0
46146,Analytics,region_22,universitario,4,26,5,3,1,0,81,0
7814,R&D,region_22,universitario,3,30,5,2,0,0,85,0
61087,Analytics,region_15,posgrado,3,35,5,3,0,0,86,0
45323,compras,region_21,universitario,3,43,5,2,0,0,70,0
33152,Analytics,region_7,universitario,3,28,5,5,1,0,80,0
50780,operaciones,region_2,universitario,3,31,5,7,1,0,60,0
50741,compras,region_7,secundario,3,25,5,2,1,0,70,0
41450,tecnologia,region_25,universitario,3,31,5,8,1,0,77,0
64710,operaciones,region_2,posgrado,3,36,5,4,1,0,59,0
1905,Analytics,region_25,universitario,3,30,5,7,0,0,85,0
71068,tecnologia,region_2,universitario,3,31,5,4,1,0,80,0
23081,R&D,region_11,universitario,3,31,5,6,1,0,80,0
3458,operaciones,region_13,universitario,3,47,5,4,1,0,63,0
69463,operaciones,region_7,posgrado,3,35,5,7,1,0,57,0
17514,tecnologia,region_14,universitario,3,32,5,5,1,0,84,1
32419,compras,region_2,universitario,3,42,5,14,1,0,67,0
53270,ventas,region_7,universitario,3,32,5,6,0,0,48,0
4933,operaciones,region_11,universitario,3,33,5,5,1,0,59,0
51121,Analytics,region_28,posgrado,3,35,5,5,1,0,84,0
13240,Analytics,region_22,posgrado,3,34,5,4,0,0,86,0
33542,Analytics,region_2,universitario,3,37,5,4,1,0,83,0
35522,Analytics,region_14,universitario,3,30,5,3,1,0,83,0
58469,Analytics,region_22,universitario,3,20,5,2,0,0,85,0
27687,tecnologia,region_2,universitario,3,28,5,5,1,0,82,0
4189,compras,region_26,universitario,3,30,5,3,0,0,73,0
51371,operaciones,region_22,universitario,3,30,5,5,1,0,61,0
52542,operaciones,region_22,universitario,3,35,5,7,1,0,58,0
3735,Analytics,region_26,universitario,3,25,5,2,0,0,84,0
8778,tecnologia,region_27,universitario,3,37,5,10,1,0,83,0
18471,Analytics,region_22,universitario,3,31,5,3,1,0,98,1
77392,Analytics,region_2,universitario,3,43,5,4,1,0,82,0
47721,R&D,region_22,universitario,3,31,5,6,1,0,82,0
42542,R&D,region_22,posgrado,3,30,5,2,0,0,85,0
52361,Analytics,region_2,posgrado,3,45,5,12,0,0,79,0
34819,operaciones,region_7,posgrado,3,51,5,24,1,0,62,0
31321,R&D,region_22,universitario,3,30,5,3,1,0,77,0
34161,operaciones,region_24,universitario,3,32,5,3,1,0,60,0
24798,operaciones,region_34,universitario,3,32,5,4,0,0,60,0
75548,operaciones,region_15,universitario,3,44,5,14,1,0,54,0
33821,tecnologia,region_7,universitario,3,40,5,13,1,0,84,0
9333,operaciones,region_13,universitario,3,37,5,8,0,0,68,1
18824,ventas,region_22,universitario,3,31,5,4,1,0,48,0
9191,operaciones,region_2,universitario,3,24,5,2,1,0,58,0
13516,R&D,region_4,universitario,3,34,5,7,1,0,89,0
36190,Analytics,region_16,universitario,3,27,5,5,0,0,78,0
34916,operaciones,region_15,universitario,3,38,5,3,1,0,61,0
17815,tecnologia,region_2,secundario,3,25,5,2,0,0,91,1
53917,Analytics,region_2,universitario,3,32,5,4,0,0,89,0
29209,operaciones,region_7,universitario,3,38,5,9,0,0,57,0
11902,Analytics,region_2,universitario,3,27,5,4,1,0,90,1
28840,ventas,region_26,posgrado,3,36,5,9,0,0,51,0
58534,ventas,region_20,universitario,3,30,5,6,0,0,51,0
16304,Analytics,region_22,universitario,3,30,5,4,0,0,85,0
27570,R&D,region_22,universitario,3,31,5,6,1,0,84,1
36148,operaciones,region_19,universitario,3,42,5,11,1,0,56,0
240,compras,region_2,posgrado,3,51,5,11,0,0,67,0
13585,tecnologia,region_2,posgrado,3,40,5,10,0,0,82,0
63261,operaciones,region_31,universitario,3,27,5,3,1,0,56,1
2442,Analytics,region_22,universitario,3,30,5,3,0,0,85,0
6806,operaciones,region_4,universitario,3,34,5,10,1,0,60,0
37783,operaciones,region_2,universitario,3,32,5,6,1,0,55,0
21815,compras,region_7,universitario,3,31,5,7,1,0,67,0
18966,tecnologia,region_20,posgrado,3,36,5,12,1,0,79,0
56577,finanzas,region_7,posgrado,3,34,5,5,0,0,61,0
9244,Legal,region_22,universitario,3,30,5,2,1,0,64,0
63480,finanzas,region_2,secundario,3,25,5,3,1,0,61,0
8317,ventas,region_22,universitario,3,27,5,3,0,0,52,0
43756,operaciones,region_7,universitario,3,31,5,5,1,0,56,0
13460,Analytics,region_22,universitario,3,30,5,2,1,0,85,0
29750,Analytics,region_15,posgrado,3,38,5,13,1,0,79,0
25264,operaciones,region_7,posgrado,3,37,5,11,1,0,61,1
11449,ventas,region_7,universitario,3,38,5,9,0,0,43,0
60109,compras,region_22,universitario,3,30,5,9,1,0,67,0
57524,Analytics,region_2,posgrado,3,60,5,8,0,0,87,1
56751,finanzas,region_22,universitario,3,31,5,6,1,0,58,0
15705,Analytics,region_16,universitario,3,40,5,2,1,0,88,0
49565,operaciones,region_15,universitario,3,40,5,6,0,0,62,0
11836,Analytics,region_22,universitario,3,31,5,5,1,0,85,0
18916,ventas,region_2,tecnico,3,26,5,2,1,0,52,0
18477,tecnologia,region_14,universitario,3,39,5,2,0,0,91,1
4357,operaciones,region_2,universitario,3,25,5,2,1,0,61,0
42818,ventas,region_22,posgrado,3,35,5,7,0,0,51,0
20621,finanzas,region_26,universitario,3,26,5,4,1,0,59,0
52408,tecnologia,region_21,universitario,3,35,5,4,1,0,78,0
36940,tecnologia,region_24,posgrado,3,34,5,7,1,0,82,0
14044,operaciones,region_22,secundario,3,26,5,4,1,0,63,0
53771,operaciones,region_13,universitario,3,32,5,5,1,0,60,0
51874,Analytics,region_22,universitario,3,28,5,3,0,0,84,0
6118,operaciones,region_13,posgrado,3,39,5,8,0,0,70,1
41209,operaciones,region_11,universitario,3,31,5,8,1,0,98,1
46811,ventas,region_2,universitario,3,28,5,3,0,0,44,0
42014,finanzas,region_15,universitario,3,33,5,2,1,0,57,0
73688,ventas,region_2,universitario,3,32,5,5,0,0,47,0
72930,Analytics,region_31,universitario,3,41,5,9,0,0,87,0
32751,ventas,region_23,universitario,3,30,5,2,0,0,45,0
75070,finanzas,region_13,posgrado,3,33,5,7,1,0,55,0
7279,Analytics,region_17,universitario,3,29,5,3,1,0,85,0
25610,operaciones,region_24,universitario,3,32,5,2,1,0,58,0
34221,R&D,region_2,posgrado,3,38,5,7,1,0,98,1
26317,operaciones,region_22,posgrado,3,32,5,9,1,0,67,0
40792,Legal,region_34,universitario,3,28,5,2,1,0,56,0
41918,operaciones,region_22,posgrado,3,32,5,7,1,0,56,0
53312,operaciones,region_31,posgrado,3,33,5,6,1,0,93,1
45568,finanzas,region_22,posgrado,3,34,5,3,1,0,59,0
61155,Analytics,region_2,posgrado,3,37,5,4,1,0,84,0
27326,operaciones,region_22,universitario,3,32,5,5,1,0,57,1
9489,Analytics,region_22,universitario,3,42,5,12,1,0,82,0
66491,finanzas,region_2,posgrado,3,36,5,10,1,0,63,0
32664,operaciones,region_23,posgrado,3,37,5,9,1,0,61,0
56428,operaciones,region_21,universitario,3,35,5,4,0,0,71,1
7019,Analytics,region_28,posgrado,3,31,5,9,1,0,82,0
44191,operaciones,region_22,universitario,3,34,5,9,1,0,62,0
16681,Analytics,region_2,posgrado,3,54,5,6,0,0,85,0
77185,Analytics,region_11,universitario,3,28,5,2,0,0,80,0
19992,Analytics,region_22,universitario,3,31,5,3,1,0,83,0
34831,Analytics,region_22,universitario,3,30,5,7,1,0,86,0
11361,Legal,region_22,universitario,3,29,5,4,1,0,59,0
25908,Analytics,region_26,universitario,3,29,5,3,1,0,78,0
51152,Analytics,region_12,universitario,3,27,5,2,0,0,82,1
54488,tecnologia,region_2,universitario,3,34,5,7,1,0,86,0
27457,operaciones,region_27,universitario,3,29,5,3,1,0,63,0
4470,Analytics,region_22,tecnico,3,26,5,2,1,0,84,0
30742,finanzas,region_2,universitario,3,33,5,2,1,0,63,0
6292,Analytics,region_22,universitario,3,28,5,2,1,0,81,1
29218,R&D,region_26,universitario,3,37,5,3,0,0,84,0
37857,operaciones,region_15,universitario,3,39,5,2,0,0,60,0
7214,compras,region_19,universitario,3,38,5,3,1,0,70,0
49047,operaciones,region_22,universitario,3,39,5,9,1,0,63,0
2865,tecnologia,region_31,universitario,3,27,5,2,1,0,84,0
72444,Analytics,region_28,universitario,3,29,5,4,1,0,81,0
32918,Analytics,region_26,universitario,3,37,5,7,1,0,87,0
47144,finanzas,region_11,universitario,3,32,5,7,1,0,55,0
49148,Analytics,region_2,tecnico,3,25,5,2,1,0,85,0
36935,tecnologia,region_7,universitario,3,27,5,2,1,0,78,1
18440,operaciones,region_2,posgrado,3,41,5,10,1,0,57,0
60639,finanzas,region_9,posgrado,3,32,5,5,1,0,58,0
23066,tecnologia,region_22,posgrado,3,32,5,3,1,0,83,0
40947,operaciones,region_22,universitario,3,37,5,8,1,0,63,1
44217,ventas,region_25,tecnico,3,25,5,3,1,0,49,0
70801,R&D,region_22,universitario,3,36,5,8,1,0,81,0
49039,Analytics,region_2,universitario,3,28,5,2,0,0,84,0
56463,compras,region_2,universitario,3,29,5,2,1,0,68,0
25554,operaciones,region_2,secundario,3,25,5,2,1,0,61,0
16122,operaciones,region_20,universitario,3,33,5,6,0,0,59,0
52019,operaciones,region_1,universitario,3,27,5,4,1,0,59,0
52606,compras,region_7,universitario,3,25,5,2,0,0,82,1
61367,Legal,region_2,universitario,3,35,5,3,0,0,60,0
39157,ventas,region_22,posgrado,3,39,5,12,1,0,55,0
11530,Analytics,region_2,posgrado,3,59,5,25,1,0,89,1
57832,operaciones,region_22,universitario,3,33,5,7,1,0,65,1
1104,Analytics,region_22,universitario,3,30,5,2,1,0,83,0
19773,finanzas,region_9,posgrado,3,32,5,6,1,0,61,0
6000,R&D,region_26,universitario,3,27,5,2,1,0,83,0
42253,ventas,region_31,posgrado,3,37,5,5,0,0,47,0
32312,Analytics,region_22,universitario,3,27,5,2,0,0,86,0
43491,operaciones,region_22,universitario,3,29,5,6,1,0,60,1
56196,Analytics,region_28,universitario,3,30,5,4,1,0,82,0
39287,finanzas,region_2,universitario,3,38,5,8,0,0,58,0
15085,operaciones,region_2,secundario,3,25,5,2,1,0,57,0
32697,Analytics,region_15,universitario,3,29,5,2,1,0,86,0
3162,operaciones,region_13,universitario,3,38,5,6,1,0,60,0
25458,operaciones,region_2,posgrado,3,35,5,9,0,0,60,0
70814,operaciones,region_22,universitario,3,29,5,5,0,0,59,0
41342,HR,region_22,posgrado,3,31,5,4,1,0,50,0
21607,Analytics,region_15,universitario,3,31,5,4,1,0,82,0
5501,finanzas,region_2,universitario,3,35,5,10,0,0,59,0
55480,tecnologia,region_2,universitario,3,30,5,2,1,0,85,0
27810,Analytics,region_31,tecnico,3,30,5,10,0,0,81,1
51863,Legal,region_2,posgrado,3,40,5,4,1,0,58,0
65150,tecnologia,region_2,universitario,3,31,5,6,1,0,82,0
58886,Analytics,region_28,universitario,3,30,5,5,1,0,81,0
20971,ventas,region_2,posgrado,3,55,5,11,0,0,53,0
10091,operaciones,region_27,posgrado,3,36,5,4,1,0,58,0
74007,Analytics,region_2,universitario,3,32,5,5,0,0,81,0
44880,compras,region_22,universitario,3,27,5,2,0,0,68,0
55136,Analytics,region_32,universitario,3,31,5,6,0,0,87,0
1582,ventas,region_2,universitario,3,31,5,6,1,0,48,0
10031,Analytics,region_22,universitario,3,28,5,4,1,0,83,1
2062,Analytics,region_25,universitario,3,31,5,4,1,0,87,0
68519,ventas,region_31,posgrado,3,33,5,6,0,0,45,0
44399,R&D,region_11,universitario,3,28,5,3,1,0,85,0
52115,operaciones,region_22,posgrado,3,39,5,8,0,0,68,1
62710,operaciones,region_15,posgrado,3,40,5,10,0,0,56,0
52843,finanzas,region_15,universitario,3,29,5,5,1,0,60,0
68279,operaciones,region_22,posgrado,3,47,5,17,0,0,58,0
39200,Analytics,region_2,universitario,3,31,5,7,1,0,88,0
27481,Analytics,region_31,universitario,3,27,5,2,0,0,82,0
35888,tecnologia,region_23,posgrado,3,38,5,8,1,0,78,0
15918,tecnologia,region_7,universitario,3,29,5,2,1,0,81,0
57295,Analytics,region_27,universitario,3,31,5,6,0,0,85,0
18709,operaciones,region_15,posgrado,3,35,5,7,1,0,59,0
36011,Analytics,region_22,universitario,3,30,5,2,1,0,86,0
4888,finanzas,region_2,universitario,3,56,5,15,0,0,58,0
55577,operaciones,region_22,universitario,3,31,5,2,1,0,63,1
17279,Analytics,region_15,tecnico,3,27,5,3,1,0,82,0
37404,operaciones,region_13,universitario,3,32,5,5,0,0,61,0
30660,Analytics,region_22,posgrado,3,38,5,9,1,0,88,0
34044,Analytics,region_22,universitario,3,32,5,9,1,0,84,0
9176,operaciones,region_26,universitario,3,31,5,7,1,0,57,0
60610,ventas,region_4,universitario,3,27,5,4,1,0,46,0
6106,finanzas,region_2,universitario,3,51,5,3,0,0,61,0
43615,Analytics,region_31,universitario,3,34,5,10,1,0,83,1
2907,Analytics,region_28,posgrado,3,32,5,5,1,0,82,0
36732,R&D,region_22,universitario,3,27,5,2,1,0,78,0
37998,Analytics,region_7,universitario,3,45,5,14,1,0,82,0
36988,operaciones,region_23,posgrado,3,39,5,8,0,0,75,1
1523,finanzas,region_31,universitario,3,26,5,4,1,0,54,0
14761,Analytics,region_22,universitario,3,33,5,6,1,0,85,0
75837,compras,region_5,universitario,3,28,5,2,1,0,65,1
56030,Analytics,region_22,universitario,3,30,5,6,1,0,79,0
20188,Analytics,region_2,universitario,3,40,5,4,1,0,85,0
33260,operaciones,region_19,universitario,3,32,5,2,1,0,61,0
39387,operaciones,region_22,universitario,3,32,5,5,1,0,61,0
2452,operaciones,region_15,universitario,3,30,5,3,1,0,59,0
57319,Analytics,region_22,universitario,3,27,5,3,0,0,84,0
55403,compras,region_27,universitario,3,36,5,4,1,0,65,0
57784,Analytics,region_26,universitario,3,38,5,4,0,0,81,0
113,Analytics,region_22,universitario,3,28,5,5,1,0,83,0
55505,operaciones,region_2,universitario,3,49,5,16,0,0,71,1
69686,Analytics,region_22,universitario,3,28,5,7,1,0,84,1
17169,Analytics,region_25,posgrado,3,35,5,3,0,0,87,1
55850,finanzas,region_2,universitario,3,33,5,7,0,0,53,0
20901,compras,region_2,universitario,3,25,5,2,0,0,71,0
41076,R&D,region_2,posgrado,3,43,5,5,1,0,84,0
17329,R&D,region_2,universitario,3,27,5,2,0,0,86,0
61545,operaciones,region_2,universitario,3,33,5,3,1,0,57,0
68243,Analytics,region_22,posgrado,3,29,5,3,0,0,89,0
49611,operaciones,region_2,universitario,3,40,5,11,1,0,60,0
24013,operaciones,region_7,posgrado,3,44,5,6,0,0,72,1
15447,tecnologia,region_13,universitario,3,43,5,15,1,0,83,1
14387,compras,region_2,universitario,3,25,5,2,0,0,80,1
58285,Analytics,region_22,universitario,3,27,5,1,1,0,82,0
20765,tecnologia,region_20,posgrado,3,36,5,8,1,0,78,0
29457,compras,region_7,secundario,3,26,5,2,0,0,68,0
35112,R&D,region_2,posgrado,3,30,5,4,1,0,85,0
22872,finanzas,region_2,posgrado,3,37,5,10,1,0,91,1
72739,operaciones,region_22,universitario,3,33,5,3,1,0,57,0
36679,compras,region_22,universitario,3,30,5,5,1,0,69,0
40884,Analytics,region_22,universitario,3,38,5,2,1,0,87,1
58219,Analytics,region_22,universitario,3,27,5,3,0,0,86,0
69969,tecnologia,region_2,universitario,3,25,5,2,1,0,78,0
60188,operaciones,region_22,universitario,3,35,5,7,1,0,59,1
21798,operaciones,region_31,universitario,3,30,5,5,1,0,63,0
73890,operaciones,region_22,universitario,3,29,5,4,1,0,60,0
70319,compras,region_21,tecnico,3,31,5,5,1,0,71,0
13248,tecnologia,region_2,universitario,3,38,5,10,1,0,77,0
63846,compras,region_17,universitario,3,30,5,4,1,0,71,1
68253,finanzas,region_2,universitario,3,24,5,2,1,0,58,0
77214,operaciones,region_7,posgrado,3,40,5,4,1,0,63,0
58335,Analytics,region_22,universitario,3,28,5,2,1,0,86,0
7491,Analytics,region_25,universitario,3,30,5,5,1,0,78,1
78252,Analytics,region_22,universitario,3,29,5,2,0,0,87,0
20088,tecnologia,region_27,universitario,3,34,5,6,1,0,81,0
20619,operaciones,region_2,posgrado,3,35,5,8,1,0,61,1
69241,R&D,region_2,posgrado,3,37,5,7,1,0,87,0
39686,operaciones,region_22,universitario,3,38,5,4,1,0,55,0
43477,compras,region_26,universitario,3,37,5,9,1,0,67,0
50816,compras,region_2,universitario,3,49,5,19,1,0,69,0
6676,compras,region_7,universitario,3,28,5,4,1,0,71,0
43054,ventas,region_2,universitario,3,40,5,8,1,0,52,0
76315,operaciones,region_2,universitario,3,36,5,4,1,0,58,0
57602,ventas,region_22,universitario,3,44,5,11,0,0,46,0
32192,ventas,region_10,universitario,3,27,5,2,1,0,49,1
69470,ventas,region_27,universitario,3,32,5,7,0,0,42,0
41598,operaciones,region_12,posgrado,3,44,5,12,1,0,66,0
44093,operaciones,region_7,universitario,3,34,5,5,1,0,62,0
4689,compras,region_2,universitario,3,47,5,5,1,0,69,0
71159,ventas,region_31,universitario,3,39,5,11,0,1,51,0
23806,tecnologia,region_5,posgrado,3,36,5,9,1,1,76,0
35040,operaciones,region_22,universitario,3,34,5,5,1,1,61,1
1086,ventas,region_2,universitario,3,31,5,2,0,1,52,0
73062,operaciones,region_15,universitario,3,37,5,8,1,1,62,0
53482,operaciones,region_31,universitario,3,51,5,8,1,1,63,0
68011,Analytics,region_15,posgrado,3,31,5,6,0,1,86,0
53318,ventas,region_7,tecnico,3,24,5,2,1,1,50,0
23867,operaciones,region_7,universitario,3,34,5,4,1,1,56,0
57882,HR,region_13,universitario,3,24,5,2,0,1,43,0
31848,operaciones,region_20,posgrado,3,34,5,6,1,1,61,0
57198,compras,region_13,universitario,3,28,5,2,1,1,72,0
52057,finanzas,region_22,posgrado,2,39,5,7,0,1,59,0
57011,Analytics,region_22,universitario,2,27,5,3,1,0,87,0
43712,compras,region_22,universitario,2,28,5,4,1,0,67,0
34985,tecnologia,region_5,universitario,2,34,5,8,0,0,88,1
21356,operaciones,region_15,universitario,2,39,5,12,1,0,55,0
58338,Analytics,region_1,universitario,2,30,5,6,1,0,81,0
24291,Analytics,region_26,universitario,2,27,5,3,1,0,85,0
11794,R&D,region_2,universitario,2,26,5,3,1,0,87,0
1829,Analytics,region_28,universitario,2,31,5,7,1,0,87,0
19100,ventas,region_2,universitario,2,44,5,14,0,0,48,0
59131,Analytics,region_19,universitario,2,32,5,3,1,0,86,0
66262,compras,region_2,universitario,2,26,5,2,1,0,68,1
16951,operaciones,region_22,universitario,2,37,5,4,1,0,57,0
48266,tecnologia,region_7,posgrado,2,37,5,5,1,0,77,0
10468,compras,region_7,universitario,2,33,5,4,1,0,71,0
58988,compras,region_23,posgrado,2,35,5,6,1,0,91,1
61888,operaciones,region_15,universitario,2,30,5,5,1,0,57,0
21230,R&D,region_7,universitario,2,32,5,3,1,0,83,1
43153,tecnologia,region_2,posgrado,2,50,5,14,0,0,85,0
48737,operaciones,region_4,universitario,2,29,5,5,1,0,63,1
2221,finanzas,region_2,posgrado,2,35,5,4,0,0,59,0
72379,operaciones,region_7,posgrado,2,38,5,4,1,0,63,0
18293,operaciones,region_2,posgrado,2,42,5,2,1,0,57,0
34336,operaciones,region_2,posgrado,2,34,5,7,0,0,61,0
7340,operaciones,region_2,posgrado,2,51,5,16,1,0,62,0
8245,compras,region_7,posgrado,2,50,5,13,1,0,69,0
54981,operaciones,region_15,universitario,2,42,5,5,1,0,61,1
71493,tecnologia,region_2,universitario,2,44,5,7,1,0,78,0
63152,operaciones,region_27,universitario,2,29,5,5,1,0,58,0
6511,Analytics,region_7,universitario,2,29,5,2,0,0,86,1
70523,operaciones,region_27,universitario,2,31,5,9,1,0,59,0
21565,ventas,region_26,universitario,2,28,5,6,0,0,50,0
5443,operaciones,region_2,universitario,2,28,5,7,0,0,63,0
47354,ventas,region_2,posgrado,2,35,5,9,1,0,49,0
28422,Analytics,region_16,universitario,2,30,5,4,1,0,88,0
8424,operaciones,region_15,posgrado,2,44,5,11,1,0,92,1
53113,tecnologia,region_15,universitario,2,30,5,4,1,0,81,0
18317,finanzas,region_22,universitario,2,29,5,5,1,0,65,0
14715,tecnologia,region_7,universitario,2,29,5,2,1,0,83,0
7614,tecnologia,region_4,universitario,2,30,5,5,0,0,86,0
14767,compras,region_2,universitario,2,29,5,4,1,0,69,0
67019,operaciones,region_2,universitario,2,32,5,6,1,0,61,0
11194,compras,region_15,posgrado,2,36,5,9,1,0,64,0
65579,compras,region_7,universitario,2,29,5,2,1,0,69,0
46514,compras,region_2,posgrado,2,47,5,19,0,0,70,0
24696,Analytics,region_22,universitario,2,32,5,6,1,0,86,0
1407,compras,region_17,universitario,2,30,5,3,1,0,65,0
20109,Analytics,region_22,universitario,2,40,5,12,0,0,85,0
45024,ventas,region_7,universitario,2,27,5,2,0,0,49,0
20933,finanzas,region_16,universitario,2,25,5,3,1,0,62,0
55951,operaciones,region_22,posgrado,2,50,5,12,1,0,62,0
62397,Analytics,region_20,universitario,2,32,5,7,1,0,80,0
74739,tecnologia,region_23,posgrado,2,34,5,6,0,0,81,0
77447,ventas,region_28,posgrado,2,33,5,2,0,0,49,0
44671,Analytics,region_2,universitario,2,29,5,6,1,0,87,0
62591,tecnologia,region_4,posgrado,2,38,5,10,1,0,80,0
